name,url,id,cb_rank,about,industries,operating_status,social_media_links,founded_date,num_employees,country_code,website,location
Everyangle,https://www.crunchbase.com/organization/everyangle,everyangle,56696,Everyangle facilitates business in computer vision applications based on cisco meraki MV smart cameras across retail and industrial firms.,"[{""id"":""computer-vision"",""value"":""Computer Vision""},{""id"":""consulting"",""value"":""Consulting""},{""id"":""it-management"",""value"":""IT Management""},{""id"":""retail"",""value"":""Retail""}]",active,"[""https://twitter.com/everyangle6""]",2019-01-01,11-50,IE,https://everyangle.ie,"[{""name"":""Dublin"",""permalink"":""dublin-dublin""},{""name"":""Dublin"",""permalink"":""dublin-ireland""},{""name"":""Ireland"",""permalink"":""ireland""},{""name"":""Europe"",""permalink"":""europe""}]"
JMI Equity,https://www.crunchbase.com/organization/jmi-equity,jmi-equity,1115,JMI Equity is a growth equity firm focused on investing in software companies.,"[{""id"":""finance"",""value"":""Finance""},{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""venture-capital-b37d"",""value"":""Venture Capital""}]",active,"[""https://www.linkedin.com/company/jmi-equity""]",1992-01-01,101-250,US,https://jmi.com,"[{""name"":""Baltimore"",""permalink"":""baltimore-maryland""},{""name"":""Maryland"",""permalink"":""maryland-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
BitPesa,https://www.crunchbase.com/organization/bitpesa-76fc,bitpesa-76fc,38190,BitPesa is the provider of wholesale cryptocurrency liquidity and exchange with fast settlement.,"[{""id"":""banking"",""value"":""Banking""},{""id"":""cryptocurrency"",""value"":""Cryptocurrency""},{""id"":""finance"",""value"":""Finance""},{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""payments"",""value"":""Payments""}]",active,"[""https://www.facebook.com/bitpesaltd"",""http://www.linkedin.com/company/5265003"",""https://www.twitter.com/https://www.twitter.com/bitpesa""]",2013-01-01,51-100,KE,https://www.bitpesa.co/,"[{""name"":""Nairobi"",""permalink"":""nairobi-nairobi-area""},{""name"":""Nairobi Area"",""permalink"":""nairobi-area-kenya""},{""name"":""Kenya"",""permalink"":""kenya-9f51""},{""name"":""Africa"",""permalink"":""africa""}]"
Biohorizons.com,https://www.crunchbase.com/organization/biohorizons,biohorizons,174850,BioHorizons develops biocompatible dental implant products made from titanium.,"[{""id"":""dental"",""value"":""Dental""},{""id"":""health-care"",""value"":""Health Care""},{""id"":""laser"",""value"":""Laser""},{""id"":""medical-device"",""value"":""Medical Device""}]",active,"[""http://www.facebook.com/pages/BioHorizons/167120710106371"",""http://www.linkedin.com/company/1258712"",""http://twitter.com/biohorizons""]",1994-01-01,251-500,US,http://www.biohorizons.com/,"[{""name"":""Birmingham"",""permalink"":""birmingham-alabama""},{""name"":""Alabama"",""permalink"":""alabama-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
OMI Inc.,https://www.crunchbase.com/organization/omi-inc-,omi-inc-,439136,"OMI assist businesses in engaging clients across customer lifecycles, marketing, sales, operations and commerce.","[{""id"":""information-technology-dbca"",""value"":""Information Technology""},{""id"":""professional-services"",""value"":""Professional Services""},{""id"":""saas-5c4e"",""value"":""SaaS""},{""id"":""software"",""value"":""Software""}]",active,"[""https://www.facebook.com/OutsourceManagement"",""https://www.linkedin.com/company/outsource-management-inc-"",""https://twitter.com/OMI4U""]",1999-01-01,51-100,US,http://omi.co/,"[{""name"":""Suwanee"",""permalink"":""suwanee-georgia""},{""name"":""Georgia"",""permalink"":""georgia-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Live Oak Merchant Partners,https://www.crunchbase.com/organization/live-oak-merchant-partners,live-oak-merchant-partners,16978,Live Oak Merchant Partners provides advisory services and investment capital for the growth of class-middle market companies.,"[{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""real-estate-investment"",""value"":""Real Estate Investment""}]",active,"[""https://www.linkedin.com/company/live-oak-merchant-partners/""]",2019-01-01,1-10,US,https://www.liveoakmerchant.com/,"[{""name"":""Great Falls"",""permalink"":""great-falls-montana""},{""name"":""Montana"",""permalink"":""montana-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Agile World ® Framework,https://www.crunchbase.com/organization/agile-world-framework,agile-world-framework,3628461,"Agile World ® Framework is a specific approach to organizational planning, observation, executing and a feedback loop of work.",nan,active,"[""https://www.linkedin.com/company/agileworld-framework""]",2006-06-01,11-50,US,https://agile-world.world/,"[{""name"":""Wilmington"",""permalink"":""wilmington-delaware""},{""name"":""Delaware"",""permalink"":""delaware-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
HBS Alumni Angels,https://www.crunchbase.com/organization/hbs-alumni-angels,hbs-alumni-angels,38695,HBS Alumni Angels started in 2007 as a special interest group of the HBS Alumni Association of Northern California.,"[{""id"":""finance"",""value"":""Finance""},{""id"":""financial-exchanges"",""value"":""Financial Exchanges""},{""id"":""financial-services"",""value"":""Financial Services""}]",active,"[""http://www.linkedin.com/company/harvard-business-school-angels-of-new-york"",""http://twitter.com/HBSAlumniAngels""]",2007-01-01,101-250,US,https://www.hbsangels.com/,"[{""name"":""Allston"",""permalink"":""allston-massachusetts""},{""name"":""Massachusetts"",""permalink"":""massachusetts-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
"University of California, Riverside",https://www.crunchbase.com/organization/university-of-california-riverside,university-of-california-riverside,697,"University of California Riverside, also known as UCR, is one of the smaller universities in the University of California.","[{""id"":""education"",""value"":""Education""},{""id"":""higher-education"",""value"":""Higher Education""},{""id"":""life-science"",""value"":""Life Science""},{""id"":""psychology"",""value"":""Psychology""}]",active,"[""http://www.facebook.com/102657818085"",""https://www.linkedin.com/school/university-of-california-riverside/"",""http://twitter.com/UCRiverside""]",1954-01-01,nan,US,http://www.ucr.edu/,"[{""name"":""Riverside"",""permalink"":""riverside-california""},{""name"":""California"",""permalink"":""california-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Chain of Things,https://www.crunchbase.com/organization/chain-of-things,chain-of-things,686145,Chain of Things (CoT) is a Hong Kong-based blockchain + IoT venture production studio involved in number of different industry verticals.,"[{""id"":""blockchain"",""value"":""Blockchain""},{""id"":""information-technology-dbca"",""value"":""Information Technology""}]",active,"[""https://www.facebook.com/chainofthings"",""https://www.linkedin.com/company/chain-of-things/"",""https://twitter.com/chainofthings""]",2016-04-28,1-10,HK,https://www.chainofthings.com/,"[{""name"":""Sheung Wan"",""permalink"":""sheung-wan-hong-kong-island""},{""name"":""Hong Kong Island"",""permalink"":""hong-kong-island-hong-kong""},{""name"":""Hong Kong"",""permalink"":""hong-kong""},{""name"":""Asia"",""permalink"":""asia""}]"
Bluedrop Medical,https://www.crunchbase.com/organization/bluedrop-medical,bluedrop-medical,37537,Remote patient monitoring (RPM) for patients at risk of diabetic foot disease.,"[{""id"":""diabetes"",""value"":""Diabetes""},{""id"":""health-care"",""value"":""Health Care""},{""id"":""hospital-650c"",""value"":""Hospital""},{""id"":""medical"",""value"":""Medical""},{""id"":""medical-device"",""value"":""Medical Device""}]",active,"[""https://www.linkedin.com/company/bluedrop-medical?trk=ppro_cprof"",""https://twitter.com/bluedropmedical""]",2015-01-01,11-50,IE,http://bluedropmedical.com/,"[{""name"":""Galway"",""permalink"":""galway-galway""},{""name"":""Galway"",""permalink"":""galway-ireland""},{""name"":""Ireland"",""permalink"":""ireland""},{""name"":""Europe"",""permalink"":""europe""}]"
Association of Corporate Counsel,https://www.crunchbase.com/organization/association-of-corporate-counsel,association-of-corporate-counsel,127309,ACC is a global bar association that promotes the common professional and business interests of in-house counsel who work for corporations.,"[{""id"":""communities"",""value"":""Communities""},{""id"":""education"",""value"":""Education""},{""id"":""law-enforcement"",""value"":""Law Enforcement""},{""id"":""legal"",""value"":""Legal""}]",active,"[""https://www.facebook.com/assncorpcnsl"",""https://www.linkedin.com/company/associationofcorporatecounsel/"",""https://www.twitter.com/accinhouse""]",1982-01-01,51-100,US,https://www.acc.com,"[{""name"":""Washington"",""permalink"":""washington-district-of-columbia""},{""name"":""District of Columbia"",""permalink"":""district-of-columbia-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Royalty Pharma,https://www.crunchbase.com/organization/royalty-pharma,royalty-pharma,2659,Industry leader in investing in marketed and late stage biopharmaceutical products,"[{""id"":""biotechnology"",""value"":""Biotechnology""},{""id"":""manufacturing"",""value"":""Manufacturing""},{""id"":""pharmaceutical"",""value"":""Pharmaceutical""}]",active,"[""https://www.linkedin.com/company/royalty-pharma/""]",1996-01-01,11-50,US,http://royaltypharma.com,"[{""name"":""New York"",""permalink"":""new-york-new-york""},{""name"":""New York"",""permalink"":""new-york-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Teledyne Technologies,https://www.crunchbase.com/organization/teledyne-technologies,teledyne-technologies,99966,"Teledyne Technologies provides electronic components, instruments, and communications products.","[{""id"":""electronics"",""value"":""Electronics""},{""id"":""energy-0ff0"",""value"":""Energy""},{""id"":""manufacturing"",""value"":""Manufacturing""},{""id"":""telecommunications"",""value"":""Telecommunications""}]",active,"[""https://www.facebook.com/Teledyne-CARIS-123907500987669"",""http://www.linkedin.com/company/teledyne-technologies-incorporated"",""https://twitter.com/teledynedalsa""]",1960-01-01,5001-10000,US,http://www.teledyne.com,"[{""name"":""Thousand Oaks"",""permalink"":""thousand-oaks-california""},{""name"":""California"",""permalink"":""california-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
FutureCeuticals,https://www.crunchbase.com/organization/futureceuticals,futureceuticals,306642,"FutureCeuticals farms, researches, and manufactures ingredients for functional food, sports nutrition, and dietary supplements.","[{""id"":""dietary-supplements"",""value"":""Dietary Supplements""},{""id"":""food-processing"",""value"":""Food Processing""},{""id"":""manufacturing"",""value"":""Manufacturing""},{""id"":""nutrition-654b"",""value"":""Nutrition""}]",active,"[""https://www.facebook.com/futureceuticals"",""https://www.linkedin.com/company/futureceuticals"",""https://twitter.com/futureceuticals""]",1999-01-01,101-250,US,https://www.futureceuticals.com,"[{""name"":""Momence"",""permalink"":""momence-illinois""},{""name"":""Illinois"",""permalink"":""illinois-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Appdome,https://www.crunchbase.com/organization/appdome,appdome,4833,"Appdome protects, certifies and monitors threats and attacks against all mobile apps right inside the mobile DevOps CI/CD pipeline.","[{""id"":""devops-ee16"",""value"":""DevOps""},{""id"":""enterprise-software"",""value"":""Enterprise Software""},{""id"":""mobile"",""value"":""Mobile""},{""id"":""mobile-apps"",""value"":""Mobile Apps""}]",active,"[""https://www.facebook.com/appdome"",""https://www.linkedin.com/company/appdome"",""https://twitter.com/appdome""]",2011-01-01,101-250,US,https://www.appdome.com,"[{""name"":""Redwood City"",""permalink"":""redwood-city-california""},{""name"":""California"",""permalink"":""california-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
